"V1";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V313";"V314";"V315";"V316"
12516;2002;3;13;5;3230;68;720;530;;;3;1;0;0;0;0;0;2;1;3;2;101;5;;1;3;;1;1;7;3;3;5;0;1;2;3;4;4;2;4;0;3;3;2;1;1;2;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;8;2;2;2;1;1;2;2;3;2;3;2;3;2;1;4;1;3;3;3;2;2;2;3;2;2;2;2;1;2;3;3;2;1;4;2;2;3;3;1;1;1;1;1;3;4;1;5;5;1;4;5;5;1;1;5;5;2;5;5;4;3;1;4;1;1;5;2;1;8;1;1;5;5;5;1;1;1;1;2;1;1;1;1;5;3;5;1;2;2;3;2;1;1;1;3;1;1;3;3;2;9;2;3;3;4;3;4;4;3;2;2;3;1;4;4;5;9;3;8;6;8;0;2;2;2;3;1;3;1;3;2;3;3;2;3;1;3;1;3;3;4;4;3;4;2;3;3;4;3;2;3;1;4;1;4;3;4;3;5;5;5;3;3;5;5;3;3;2;;2;;2;2;1;2;1;2;1;1;1;1;2;2;2;8;2;1;1;1;1;1;1;10;;1;1;1;37;2;9;13;3;2;1;0;0;0;3230;1;2;2;1;100;100;3;1;1;;71223;4500;4500;;;;1;1;64;6;134;7;4;1;7122;;620;650;;;8045;0,8045;1,05558;3;0,844966
12516;2002;2;17;3;4400;118;570;559;530;900;3;0;1;1;1;0;0;1;8;3;1;15;;;13;2;2;1;8;6;6;7;3;6;8;10;0;6;8;10;3;10;9;10;0;2;;;1;3;2;2;2;1;2;2;1;2;1;2;2;1;2;3;2;2;1;2;2;1;2;5;2;2;3;4;4;4;2;5;3;5;2;2;4;2;3;3;3;2;1;2;2;2;2;1;1;1;2;3;1;8;1;2;3;8;4;8;1;2;1;2;2;3;5;5;1;5;1;2;3;3;1;3;2;5;2;5;5;5;3;5;3;3;3;5;2;1;5;5;1;5;5;1;5;1;2;1;4;1;2;5;3;1;5;5;1;5;1;5;1;4;2;5;2;1;3;1;2;5;2;2;3;1;4;2;1;4;2;1;2;2;2;8;5;6;9;3;10;7;8;0;3;4;1;4;1;3;2;5;2;3;3;1;4;1;3;2;5;3;3;3;1;4;2;3;2;5;2;3;3;1;5;1;3;3;5;2;4;3;4;2;1;3;5;1;3;2;;2;;1;1;2;1;1;2;1;7;1;7;2;2;2;1;4;1;4;;;;;3;2;3;1;1;62;3;9;12;1;2;0;0;1;0;4400;1;3;2;4;;;9;;;;;;;;;;;1;39;3;;;;;;;530;520;650;800;6972;0,6972;0,9075;14;0,626392
12516;2002;2;17;1;4400;102;571;900;530;760;3;0;1;1;1;0;0;2;3;3;3;67;6;;13;2;2;3;91;4;2;8;1;7;18;7;0;3;1;9;0;5;18;7;0;2;;;3;3;2;1;3;1;2;3;2;2;3;2;2;3;2;2;1;2;2;1;2;1;2;2;2;2;3;3;4;4;2;4;3;4;3;1;4;1;1;2;3;2;1;3;3;8;1;1;1;1;8;3;2;2;2;3;3;8;3;4;1;2;1;1;2;3;2;5;1;3;2;3;3;2;3;1;2;5;3;1;2;5;3;4;2;8;4;4;1;3;3;3;2;4;5;3;3;1;2;1;2;1;2;2;1;3;3;4;2;1;4;3;3;2;4;5;5;5;3;3;5;2;2;2;4;4;4;4;2;4;2;2;3;3;3;9;4;4;7;2;9;18;5;0;3;3;1;4;1;8;2;5;1;3;2;1;4;1;8;2;5;1;3;8;2;4;4;8;2;5;3;3;3;1;4;1;8;1;5;1;5;5;5;3;1;2;5;2;2;2;;2;;2;1;3;3;1;2;2;;1;3;2;2;2;1;4;2;1;2;1;2;4;1;1;2;4;1;81;1;3;14;3;3;0;0;1;0;4400;1;4;6;4;;;9;;;;;;;;;;;1;20;2;;;;;;;540;800;650;680;10220;1,022;1,01177;14;1,014866
12516;2002;3;6;5;4400;102;531;720;554;440;4;0;1;1;0;0;0;1;6;3;3;67;8;;13;2;2;8;8;2;1;7;4;8;2;10;1;0;0;5;3;6;3;8;1;2;;;7;3;2;2;8;8;2;2;3;2;3;2;2;2;2;3;1;1;1;2;2;1;1;3;3;4;4;3;3;4;4;2;2;4;4;1;4;2;3;2;3;2;1;2;3;2;2;2;1;1;1;3;2;1;2;3;4;3;2;8;2;1;2;2;2;3;1;2;2;4;1;2;1;2;1;1;3;4;3;3;2;3;2;1;2;4;5;5;3;2;1;3;2;2;3;4;1;1;1;1;3;1;2;1;1;3;3;1;1;2;2;2;2;2;2;2;3;4;2;3;2;1;1;2;2;3;4;2;2;3;1;1;2;2;3;5;2;1;7;2;6;3;8;1;5;5;3;5;1;5;2;5;2;5;5;3;4;3;4;3;5;3;5;5;3;4;3;4;3;5;2;5;5;3;4;2;4;2;5;1;5;3;4;1;2;2;4;1;2;1;1;2;;2;2;2;3;2;3;1;7;1;3;2;2;1;3;2;1;1;6;;1;7;10;;1;97;2;38;2;1;4;3;2;1;0;0;0;4400;1;2;2;4;;;10;;;;;;;;;;;1;63;6;;;;;;;651;620;510;430;7334;0,7334;1,10529;14;0,842171
12516;2002;3;4;2;4400;102;530;572;600;1070;3;0;1;0;0;0;0;3;6;3;3;67;8;;8;4;5;8;1;6;18;5;4;7;2;7;3;5;18;18;5;6;18;7;18;2;;;5;3;2;1;2;1;2;1;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;1;4;3;3;3;4;5;4;2;4;1;1;3;3;3;2;1;3;3;2;2;3;1;2;3;3;2;2;2;3;3;3;3;8;2;1;2;2;1;3;1;2;3;5;2;2;2;2;1;1;4;4;3;5;1;5;2;2;1;3;5;5;2;1;3;4;5;2;4;3;2;2;2;1;2;2;2;1;3;2;3;2;1;1;3;2;2;3;5;2;3;2;2;3;5;2;2;1;4;1;4;3;2;3;2;1;3;2;5;4;5;5;3;7;9;5;2;5;5;8;2;5;1;8;2;5;2;5;3;1;5;2;8;2;4;4;5;8;2;5;1;8;2;8;3;4;3;2;5;1;8;2;5;2;4;8;5;3;4;8;5;2;1;2;;2;;2;2;4;2;1;2;1;1;2;;2;2;2;2;3;2;3;2;1;3;97;;;;;1;76;2;8;15;3;4;0;1;0;0;4400;1;3;2;1;120;120;3;1;1;;31140;4010;4010;;;;8;1;25;2;133;4;3;1;3114;;650;550;900;903;7901;0,7901;1,10529;14;0,90728
12516;2002;2;22;3;4400;102;200;900;600;1030;2;0;1;1;1;0;0;1;8;3;2;15;;;8;1;;8;8;3;4;7;3;5;6;9;1;6;4;7;6;5;7;9;0;1;7;1;;1;2;2;3;1;1;3;2;2;1;2;2;1;3;2;2;2;2;2;2;1;2;3;2;2;2;2;3;3;2;3;3;4;3;2;4;2;3;3;2;2;2;2;3;2;2;3;2;3;2;3;3;2;2;3;3;2;3;1;1;2;2;2;1;3;2;4;3;1;4;4;4;4;2;2;2;4;2;1;2;1;1;4;4;4;5;2;5;1;4;1;4;3;3;1;2;2;4;1;2;1;1;4;2;1;2;5;4;4;1;5;5;5;2;1;4;1;3;1;1;1;1;2;3;2;3;3;2;3;2;2;2;1;1;7;4;5;8;4;9;6;7;1;4;4;2;4;1;3;2;4;2;4;3;2;4;1;3;2;5;3;4;4;2;5;2;3;3;5;3;5;4;1;5;1;3;2;5;2;4;4;5;3;3;4;5;1;4;1;2;2;;1;1;2;2;1;2;1;7;1;7;1;2;1;1;4;2;1;5;;1;7;10;;1;7;1;59;1;10;10;1;1;1;0;0;0;4400;1;4;1;1;100;100;3;1;1;;81700;2440;2440;;;;8;1;42;4;134;8;5;1;8170;;200;800;900;911;6972;0,6972;0,9075;14;0,626392
12516;2002;2;21;2;4400;102;720;900;;;4;0;1;1;0;0;0;2;8;2;3;67;;;8;3;;1;1;4;5;8;7;9;1;10;1;5;1;3;9;9;5;10;18;2;;;5;2;2;1;2;1;2;2;3;3;1;3;3;2;3;2;2;1;2;1;2;1;1;1;2;5;2;4;4;4;2;4;3;4;4;1;4;1;3;3;3;3;3;3;2;3;3;3;1;1;3;3;2;3;1;2;2;2;3;1;2;1;1;1;1;3;1;2;1;2;1;2;2;1;4;1;1;1;1;1;1;1;1;5;1;2;3;1;4;1;1;1;1;1;5;5;5;2;1;1;5;1;2;5;1;3;2;1;1;1;1;2;1;1;1;1;2;1;1;3;5;2;2;1;4;4;4;3;3;3;3;3;4;4;3;5;4;7;6;2;9;9;10;1;3;2;4;2;1;3;1;3;2;2;2;3;2;4;4;5;3;3;5;3;3;4;4;3;4;4;5;3;1;1;2;1;3;1;3;1;5;4;4;3;2;3;5;3;2;2;;2;;1;4;3;1;1;4;2;;1;28;2;2;2;4;4;1;4;;;;;6;;4;4;1;67;3;4;7;1;2;0;1;0;0;4400;1;2;6;3;;;1;2;2;30;93300;7520;7520;;;;8;1;34;3;135;8;5;;9330;;620;800;;;7901;0,7901;0,9075;14;0,709857
12516;2002;2;24;2;4400;102;890;10;741;600;4;0;1;1;1;0;0;2;91;;;;;;13;2;2;5;91;8;8;2;8;0;5;2;9;8;5;18;8;0;5;2;9;2;;;8;2;1;1;1;1;3;3;1;3;1;1;1;1;1;1;2;1;2;2;2;2;1;4;4;2;2;3;2;3;4;3;3;4;3;4;2;1;2;3;3;3;3;3;1;2;3;1;3;3;2;3;3;2;2;2;3;3;3;4;2;2;8;1;1;2;4;3;2;2;5;4;5;4;4;3;4;1;4;4;2;3;4;3;4;8;3;2;4;2;5;1;5;3;3;2;3;2;2;2;2;4;1;4;4;4;4;5;4;2;2;4;4;4;3;4;2;2;2;3;4;8;8;1;2;2;2;2;3;3;2;2;2;2;2;1;6;7;10;3;10;5;10;1;2;4;2;4;1;8;1;5;5;2;4;1;4;1;8;1;4;4;3;3;1;3;8;8;1;3;3;2;4;1;4;1;8;1;4;5;5;8;4;4;1;8;3;1;1;2;;2;;1;3;2;2;2;3;1;8;1;8;1;1;1;2;3;6;4;;;;;2;1;8;23;2;66;4;2;2;1;1;0;1;1;0;4400;1;2;6;4;;;9;;;;;;;;;;;1;35;3;;;;;;;790;1;631;900;8321;0,8321;1;14;0,8321
12516;2002;2;23;2;4400;102;558;;;;3;1;0;0;0;0;0;3;9;1;2;100;7;;13;1;1;82;8;18;18;4;2;5;5;1;18;6;3;18;4;3;18;2;18;2;;;18;3;1;8;1;1;2;2;1;1;1;8;1;8;8;8;1;2;1;1;1;1;2;5;3;2;2;3;3;4;8;4;2;4;3;1;4;1;2;2;2;8;1;2;8;1;1;2;1;2;2;2;1;2;2;8;2;2;2;2;1;1;1;1;2;3;1;5;3;3;4;3;4;2;4;5;3;4;3;4;4;4;3;5;2;3;4;4;3;2;3;4;2;3;5;3;4;2;2;2;4;1;2;2;3;3;2;3;3;1;3;1;2;2;5;4;3;3;3;3;4;2;2;2;2;2;3;2;3;4;2;2;3;3;3;5;18;3;18;18;18;18;0;18;8;8;8;8;1;8;8;8;2;8;8;8;8;8;8;8;8;2;8;8;8;8;8;8;8;8;4;8;8;8;8;8;8;8;8;1;8;8;8;8;8;8;8;8;2;2;;2;;1;2;2;2;2;2;2;;2;;2;2;2;1;2;1;1;6;;3;97;8;;1;97;2;69;3;2;8;1;2;0;1;1;0;4400;1;4;6;3;;;9;;;;;;;;;;;1;32;3;;;;;;;514;;;;8321;0,8321;1,879;14;1,330886
12516;2002;3;2;2;3700;101;571;810;;;2;0;1;1;1;0;0;1;8;1;3;2;2;;3;2;2;8;8;6;10;6;6;2;7;7;3;5;9;8;9;3;6;9;3;1;2;2;;1;3;3;1;1;2;3;3;2;2;1;2;1;3;1;2;2;2;2;2;1;2;1;2;1;2;2;3;3;2;2;2;4;2;4;2;1;3;2;2;2;2;3;3;1;2;2;2;2;2;3;3;2;2;2;3;2;3;3;1;1;2;1;2;3;1;4;2;4;4;4;4;3;4;1;4;4;2;2;3;2;2;2;4;4;4;1;3;2;4;3;2;4;4;2;4;4;5;2;2;2;1;4;4;2;4;1;2;4;1;4;5;5;2;1;2;1;2;2;1;1;1;3;3;1;2;2;1;2;3;1;1;2;2;5;4;5;8;1;9;6;8;0;3;3;2;4;1;2;1;5;2;4;4;1;4;3;4;1;4;3;4;4;1;5;3;4;2;5;4;4;4;1;5;1;2;1;5;2;4;5;3;2;1;4;5;1;4;2;;2;;2;1;2;1;1;2;1;2;1;2;1;2;1;1;4;2;1;4;2;3;7;3;2;2;7;1;73;2;8;13;3;2;0;1;0;0;3700;3;4;5;1;1310;1310;5;2;1;;24193;7510;7510;;;;2;1;28;2;132;4;2;2;2419;;540;710;;;12414;1,2414;0,9075;10;1,115323
12516;2002;2;27;5;3700;101;970;;;;4;0;1;0;0;0;0;1;6;3;1;24;;;13;2;2;13;1;1;1;7;1;8;4;10;1;1;1;7;2;8;4;9;0;3;;;3;3;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;2;1;2;2;1;8;3;3;2;3;2;4;5;2;3;3;3;4;1;3;2;2;2;3;1;2;2;3;2;2;2;1;1;1;3;3;2;1;1;2;2;2;8;1;2;2;2;2;3;1;4;2;3;1;2;2;4;1;1;3;5;1;2;3;5;1;3;5;3;5;4;2;4;2;4;2;2;2;5;2;1;1;1;4;1;2;2;2;2;3;5;2;2;2;2;2;2;2;2;3;5;4;2;4;2;2;1;3;3;4;4;4;4;2;2;2;1;4;6;3;3;6;2;8;5;8;0;4;4;2;5;1;3;2;5;1;4;4;2;4;1;3;2;5;2;5;5;2;4;2;4;2;5;2;4;4;2;5;2;4;2;5;2;5;3;5;2;1;4;5;1;2;2;;2;;2;1;2;2;1;1;1;5;1;5;2;2;1;2;3;3;4;;;;;9;;3;1;1;34;2;1;5;3;2;1;0;0;0;3700;3;1;2;4;;;10;;;;;;;;;;;1;67;6;;;;;;;741;;;;9082;0,9082;1,10529;10;1,042895
12516;2002;2;26;3;3700;101;530;;;;3;0;0;0;1;0;0;2;8;3;2;65;6;;1;1;1;90;1;7;2;2;2;6;2;7;3;4;2;2;3;6;2;7;3;2;;;18;3;2;1;2;1;2;1;1;2;3;1;2;1;2;3;2;2;2;2;2;2;1;3;2;1;2;4;3;3;2;3;3;3;3;1;4;2;3;2;3;1;2;2;2;2;2;3;1;1;1;2;2;2;2;2;2;2;3;3;2;2;1;2;2;1;1;4;2;2;3;4;4;2;1;1;3;4;3;2;4;5;3;1;3;3;3;3;4;2;2;3;2;2;5;3;2;2;1;1;3;2;2;3;3;3;3;2;2;4;1;3;3;3;4;3;4;4;2;2;4;2;2;2;1;1;3;2;2;3;2;3;3;2;1;7;3;5;7;2;6;6;6;2;4;3;2;4;1;3;2;4;2;4;3;2;4;2;3;2;4;3;4;3;2;4;2;3;2;3;3;4;3;2;4;2;3;2;4;3;4;3;4;3;2;4;4;2;2;2;;2;;2;2;3;4;2;2;1;7;8;;2;2;2;2;3;1;1;3;2;1;97;10;;1;97;2;58;4;8;8;3;2;1;0;0;0;3700;3;3;2;1;180;180;3;2;1;;41901;7510;7510;;;;8;1;43;4;133;5;3;1;4190;;650;;;;11579;1,1579;0,9075;10;1,040304
12516;2002;3;13;4;3700;101;210;;;;3;0;1;1;1;0;0;1;10;3;2;10;;;1;2;2;5;10;6;6;3;7;0;4;0;10;5;5;2;6;1;4;2;10;1;8;1;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;3;2;3;3;3;3;2;2;3;3;2;4;1;4;1;2;3;3;3;3;3;2;3;3;1;2;2;3;3;2;2;1;1;2;2;2;4;2;1;2;1;1;1;3;2;3;4;5;5;5;4;5;3;5;2;4;5;4;5;4;5;5;2;3;3;5;2;5;2;2;1;5;5;5;2;2;4;3;5;1;2;4;4;2;5;4;5;2;4;4;5;3;4;5;2;1;3;4;2;2;2;1;1;2;1;2;4;2;1;2;2;1;0;4;5;8;2;10;6;9;0;3;3;2;3;1;3;1;3;4;3;3;2;4;1;4;2;4;4;4;3;2;5;1;3;1;4;5;3;3;1;4;1;4;2;4;4;4;4;3;5;1;3;3;5;5;2;;2;;1;2;1;1;1;3;1;8;1;8;2;1;1;2;3;1;1;4;2;3;1;10;;3;1;1;52;2;10;15;3;2;1;0;0;0;3700;3;4;5;1;2260;2260;5;2;1;;23200;8030;8030;;;;10;1;49;4;132;3;2;4;2320;;210;;;;11624;1,1624;0,88424;10;1,001094
12516;2002;3;10;3;3700;101;210;700;;;3;0;1;1;1;0;0;2;1;3;3;101;5;;1;1;;1;1;7;7;19;7;0;5;3;7;7;5;18;7;2;5;5;7;1;4;2;;3;1;1;1;1;3;3;8;1;3;1;1;1;1;3;3;1;2;2;2;1;1;4;2;2;3;3;3;3;2;3;2;4;2;2;1;1;3;3;3;2;8;3;3;3;8;2;2;2;2;3;2;8;2;3;3;2;3;4;2;1;2;2;1;1;2;1;2;4;5;4;4;4;5;1;4;1;4;4;4;5;5;2;2;8;5;4;4;1;1;2;2;1;4;5;5;4;2;1;1;3;1;2;3;3;2;5;2;1;4;3;4;2;4;3;5;1;2;2;3;2;1;2;2;3;3;2;3;4;2;2;2;2;3;3;5;6;8;4;10;7;8;2;2;2;1;3;1;2;2;4;2;2;2;1;3;1;2;1;3;3;3;3;8;4;2;2;2;5;3;3;2;2;2;1;2;2;4;4;5;5;5;4;2;4;5;1;3;2;;2;;1;2;2;4;1;3;1;4;1;4;2;2;1;2;3;3;1;4;2;3;22;10;;2;22;2;56;2;5;10;3;4;0;0;1;0;3700;3;3;4;1;890;890;4;2;2;20;32310;8511;8511;;;;1;1;45;4;133;4;3;2;3231;;210;600;;;11579;1,1579;1,05558;10;1,216142
12516;2002;2;25;2;3700;101;210;600;660;;2;0;1;0;1;0;0;2;1;3;3;11;;;1;1;;1;1;6;6;4;4;2;3;5;4;4;5;5;4;3;3;3;4;1;1;2;;3;1;1;2;1;2;1;2;2;2;2;1;1;1;1;2;1;2;2;1;1;1;1;2;2;3;2;4;3;2;4;3;3;3;1;3;2;3;3;2;3;3;3;3;2;2;2;2;2;2;3;3;2;1;3;3;2;4;4;2;2;2;2;2;2;1;5;5;2;4;2;3;5;5;1;1;5;1;1;1;1;2;1;1;2;2;2;5;2;2;2;5;1;1;2;1;1;2;1;1;1;2;1;2;3;2;1;1;2;2;2;3;2;2;3;5;1;1;3;3;1;1;2;2;2;3;3;2;4;1;2;2;3;1;0;1;2;9;4;8;7;6;5;4;4;2;4;1;3;1;3;4;4;4;2;4;2;3;2;4;3;5;4;3;4;2;3;2;3;4;5;5;2;3;1;1;1;2;2;5;5;5;3;1;2;5;2;5;2;;2;;2;3;2;2;3;2;1;1;1;1;2;2;1;1;3;3;1;2;1;1;1;2;2;1;1;2;71;1;3;3;3;1;1;0;0;0;3700;3;3;6;4;;;1;1;1;;92112;200;200;;;;2;1;30;3;135;8;5;;9211;;210;900;901;;13074;1,3074;1,05558;10;1,373162
12516;2002;3;11;4;5800;158;720;530;;;3;1;0;0;0;0;0;4;1;3;1;35;;;1;1;;1;1;8;7;9;0;1;0;3;0;4;5;8;3;0;1;6;4;2;;;1;3;1;3;1;1;2;1;1;2;1;3;2;1;1;1;1;1;3;1;2;3;2;4;3;3;4;4;3;5;3;4;4;4;3;1;2;1;3;3;3;2;1;2;3;3;2;1;1;1;2;3;2;2;8;3;2;2;3;4;1;2;2;2;1;3;2;1;3;3;1;5;4;5;1;1;1;5;2;2;3;4;1;3;5;5;5;5;4;3;5;3;2;3;5;4;5;1;1;1;4;1;2;1;1;2;4;5;2;1;2;1;5;4;4;3;2;2;1;3;2;1;1;4;2;3;4;2;2;2;2;2;2;3;3;5;7;5;4;5;3;1;6;1;4;3;2;3;1;2;2;3;1;3;2;2;3;2;3;1;2;1;5;4;3;3;3;3;1;2;5;5;1;1;3;2;3;1;2;5;4;3;3;3;2;2;5;1;4;2;;2;;1;1;1;3;1;3;1;1;1;1;2;2;2;2;2;3;1;1;1;1;1;10;;1;97;1;47;2;4;7;3;2;1;0;0;0;5800;3;1;2;1;120;120;1;1;1;;91410;9800;9800;;;;1;1;54;5;135;8;5;1;9141;;620;650;;;8488;0,8488;1,05558;4;0,891495
12516;2002;3;10;2;5800;158;531;571;600;;2;0;1;1;1;0;0;2;8;3;2;2;3;;13;1;1;8;8;5;18;7;5;6;18;8;2;4;1;9;7;0;6;8;5;2;;;7;3;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;3;3;2;3;4;3;3;3;3;4;3;2;1;2;3;3;3;2;2;2;2;2;1;2;1;2;2;3;2;2;1;1;1;1;3;2;1;1;2;2;1;3;1;3;3;5;4;3;1;3;5;1;2;4;3;4;5;5;1;1;1;2;5;5;5;1;3;3;2;2;5;3;3;2;3;1;2;2;2;4;3;2;2;5;3;1;4;3;3;3;3;2;2;2;3;2;2;2;1;2;3;3;4;2;2;3;3;2;3;2;3;7;3;5;7;3;7;6;8;3;4;4;2;4;1;2;2;3;2;4;3;2;3;2;3;2;3;2;3;3;3;4;3;3;3;4;3;3;2;1;3;1;3;1;3;1;4;3;3;4;3;3;4;1;3;2;;2;;2;2;1;1;1;2;1;7;1;7;2;2;1;2;3;1;4;;;;;1;1;1;1;1;75;3;8;9;3;2;1;0;0;0;5800;3;4;2;1;150;150;3;1;1;;31140;6420;6420;;;;8;1;26;2;133;4;3;1;3114;;651;540;900;;9065;0,9065;0,9075;4;0,814436
12516;2002;2;26;2;5800;158;530;580;720;;3;1;0;0;0;0;0;2;8;3;3;15;;;90;;;90;8;3;18;18;18;2;0;7;18;2;4;18;0;3;18;4;18;2;;;7;3;2;2;2;1;2;1;2;2;1;8;2;1;2;1;2;2;1;1;2;1;2;2;4;3;3;3;4;4;2;3;8;4;3;4;1;2;3;2;2;1;1;1;3;2;2;2;1;1;1;2;2;1;1;2;2;2;2;4;1;2;1;2;8;3;3;4;2;2;3;4;4;3;8;1;2;4;2;2;5;5;2;1;2;4;3;4;5;5;2;3;3;5;2;8;3;3;2;1;2;1;1;3;3;2;3;2;8;2;4;2;2;3;2;8;4;3;3;2;2;1;1;4;4;4;4;2;3;3;2;1;2;2;1;7;5;18;18;18;6;18;7;18;2;8;8;8;1;8;1;8;1;5;8;8;8;2;8;1;8;2;4;8;8;8;8;8;2;8;2;4;8;8;8;1;8;2;8;3;8;8;8;8;8;8;5;8;4;2;;2;;2;2;2;2;1;2;1;7;8;;2;2;1;1;3;1;1;1;2;1;97;10;;1;97;1;70;2;3;7;3;2;1;0;0;0;5800;3;2;6;4;;;10;;;;;;;;;;;1;31;3;;;;;;;650;560;620;;9065;0,9065;0,9075;4;0,814436
12516;2002;3;4;3;5800;158;10;;;;8;1;0;0;0;0;0;2;10;3;4;99;;;5;3;3;10;10;5;6;0;6;0;1;0;6;5;5;0;8;0;3;0;5;2;;;8;3;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;5;2;3;2;2;2;2;1;3;4;3;3;4;2;1;2;2;3;3;3;2;2;3;3;2;2;2;2;3;3;2;2;2;2;2;3;1;2;8;1;2;1;2;5;4;2;2;5;5;3;5;5;3;5;1;5;1;4;5;5;2;3;1;1;1;5;4;5;5;5;1;5;5;5;5;5;1;2;5;1;1;1;1;1;5;1;3;5;5;5;5;1;1;5;5;1;3;5;2;2;2;4;1;3;2;2;3;3;3;3;3;1;0;4;5;9;3;10;6;9;0;3;3;2;4;1;2;2;4;3;3;3;2;4;1;2;2;4;4;5;4;2;5;1;2;2;5;5;4;4;1;5;1;3;1;5;5;5;5;5;4;2;5;5;1;2;2;;2;;2;1;1;1;1;1;1;8;2;;2;2;2;2;3;1;1;4;2;4;1;10;;1;1;1;54;4;3;3;1;1;1;0;0;0;5800;3;3;2;4;;;10;;;;;;;;;;;1;47;4;;;;;;;1;;;;7999;0,7999;0,88424;4;0,688898
12516;2002;3;10;5;5800;158;660;200;860;;1;0;1;1;0;0;0;2;1;3;3;40;;;13;2;3;1;1;10;8;5;5;2;5;5;4;8;8;5;6;3;4;5;4;1;1;2;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;1;2;2;2;3;2;3;3;3;2;1;2;2;3;2;2;2;3;2;3;3;2;2;2;2;2;3;2;2;2;3;2;2;3;3;2;2;2;1;1;1;1;3;3;3;2;5;3;3;3;4;2;3;4;4;2;2;3;2;2;2;3;2;3;3;3;3;3;4;4;4;3;2;2;2;2;3;2;3;3;3;4;5;3;3;4;4;3;3;2;3;3;2;1;2;2;1;1;2;2;2;2;3;3;4;2;2;2;2;3;4;4;5;7;3;9;6;8;2;3;4;2;4;1;3;2;5;3;3;3;2;4;1;2;2;5;3;2;3;2;4;1;3;3;5;3;3;3;2;4;4;3;3;4;3;4;4;4;2;2;3;4;1;3;2;;2;;2;2;3;3;2;2;1;1;1;1;2;2;1;2;3;2;1;6;;1;2;7;;1;2;1;40;2;4;8;3;2;1;0;0;0;5800;3;1;2;1;120;120;10;;;;;;;;;;;1;61;6;;;;1;;;901;200;750;;6631;0,6631;1,05558;4;0,696454
